GlobalID,InfraYear,Region,Province,Municipality,ImplementingOffice,ProjectID,ProjectDescription,ProjectComponentID,ProjectComponentDescription,Program,TypeofWork,infra_type,Longitude,Latitude,ContractID,ABC,ContractCost,CompletionDateOriginal,CompletionYear,Contractor,ObjectId,CreationDate,Creator,EditDate,Editor,FundingYear,LegislativeDistrict,DistrictEngineeringOffice,ABC_String,ContractCost_String,CompletionDateActual,StartDate,type,slug
d3b15b7d-80ab-4755-9384-a53d2f5a799a,2022,Region II,CAGAYAN,PEÑABLANCA (CAGAYAN),Cagayan 3rd District Engineering Office,P00621415LZ,"Pinacanauan River Flood Management Projects, Camasi- Centro, Peñablanca, Cagayan",P00621415LZ-CW1,"Construction of Flood Mitigation Structure - Pinacanauan River Flood Management Projects, Camasi- Centro, Peñablanca, Cagayan",,Construction of Flood Mitigation Structure,Flood Control Structures,121.7870667,17.61956944,22BD0090,91675000,91675000,1679356800000,2022,EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),5316,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,CAGAYAN (THIRD LEGISLATIVE DISTRICT),Cagayan 3rd District Engineering Office,91675000,91675000,2022-12-09,03/28/2022,flood_control,pinacanauan-river-flood-management-projects-camasi--centro-peablanca-cagayan-22bd0090
4239cbee-f5f5-44b8-b645-a7d9d8e534b0,2023,Region II,CAGAYAN,PEÑABLANCA (CAGAYAN),Cagayan 3rd District Engineering Office,P00727099LZ,"Construction of Pinacanauan River Flood Management Projects, Camasi-Centro-Dodan, Peñablanca, Cagayan Phase II",P00727099LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Pinacanauan River Flood Management Projects, Camasi-Centro-Dodan, Peñablanca, Cagayan Phase II",,Construction of Flood Mitigation Structure,Flood Control Structures,121.787123,17.619496,23BD0078,49000000,48800733.64,1700697600000,2023,MEGAY CONSTRUCTION INC. (FORMERLY: MEGAY CONSTRUCTION) / VHT CAGAYAN BUILDERS CORPORATION,5317,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,CAGAYAN (THIRD LEGISLATIVE DISTRICT),Cagayan 3rd District Engineering Office,49000000,48800733.64,2023-10-31,03/28/2023,flood_control,construction-of-pinacanauan-river-flood-management-projects-camasi-centro-dodan-peablanca-cagayan-phase-ii-23bd0078
fca764be-fcba-43f2-b5f0-68d9a0f8c65e,2022,Region II,ISABELA,CITY OF CAUAYAN (ISABELA),Isabela 4th District Engineering Office,P00637014LZ,"Construction of Tagaran Flood Control Project, Tagaran, Cauayan City, Isabela",P00637014LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Tagaran Flood Control Project, Tagaran, Cauayan City, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.787287,16.971189,22BH0145,96500000,96498540.53,1686182400000,2023,MA TESORO CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),5318,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (SIXTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,96500000,96498540.53,2023-06-09,04/13/2022,flood_control,construction-of-tagaran-flood-control-project-tagaran-cauayan-city-isabela-22bh0145
751d4176-bf41-4060-ae3b-4d37726584b5,2023,Region II,ISABELA,JONES (ISABELA),Isabela 4th District Engineering Office,P00726875LZ,"Construction of Barangay Papan Weste Flood Control Structure, Section 1, Jones, Isabela",P00726875LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Barangay Papan Weste Flood Control Structure, Section 1, Jones, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.787892,16.533946,23BH0103,96500000,96500000,1710979200000,2023,V.B. MANUBAY CONSTRUCTION,5319,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (FOURTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,96500000,96500000,2023-08-17,05/30/2023,flood_control,construction-of-barangay-papan-weste-flood-control-structure-section-1-jones-isabela-23bh0103
f1137bd7-58a9-40fd-8b1c-bd896be237ff,2022,Region II,ISABELA,CITY OF CAUAYAN (ISABELA),Isabela 4th District Engineering Office,P00639330LZ,"Construction of Flood Control Structure at Brgy. Carabatan Chica, Cauayan City, Isabela",P00639330LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure at Brgy. Carabatan Chica, Cauayan City, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.7879,16.94974,22BH0109,96500000,96500000,1680220800000,2023,MA TESORO CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),5320,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (SIXTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,96500000,96500000,2023-03-09,04/13/2022,flood_control,construction-of-flood-control-structure-at-brgy-carabatan-chica-cauayan-city-isabela-22bh0109
b8c203c5-308a-450c-a368-8451fcd9c065,2024,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00824875LZ,"Construction of Magat River Flood Control Project, Barangay Turod, Reina Mercedes, Isabela",P00824875LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Magat River Flood Control Project, Barangay Turod, Reina Mercedes, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.79103,17.012562,24BG0072,144749997.4,144744790,1740873600000,2024,ROAD EDGE TRADING & DEVELOPMENT SERVICES / MAV CONSTRUCTION SUPPLY AND POWER DEVELOPMENT,5321,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,144749997.4,144744789.98,2024-10-08,03/27/2024,flood_control,construction-of-magat-river-flood-control-project-barangay-turod-reina-mercedes-isabela-24bg0072
e55e4aae-4117-4a09-8983-a4283edd0ac3,2023,Region II,ISABELA,SAN AGUSTIN (ISABELA),Isabela 4th District Engineering Office,P00726868LZ,"Construction of Barangay Salay Flood Control Structure, Section 1, San Agustin, Isabela",P00726868LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Barangay Salay Flood Control Structure, Section 1, San Agustin, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.791262,16.426874,23BH0152,96500000,96499591.31,1714089600000,2023,V.B. MANUBAY CONSTRUCTION,5322,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (FOURTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,96500000,96499591.31,2023-10-02,06/01/2023,flood_control,construction-of-barangay-salay-flood-control-structure-section-1-san-agustin-isabela-23bh0152
853c629e-3425-4f8a-9a95-8fea070c06d3,2022,Region II,ISABELA,CITY OF CAUAYAN (ISABELA),Isabela 4th District Engineering Office,P00631134LZ,"Construction of Brgy. Carabatan Grande Flood Control Structure, Cauayan, Isabela",P00631134LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Brgy. Carabatan Grande Flood Control Structure, Cauayan, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.791388,16.949146,22BH0056,45080000,45080000,1663977600000,2022,DANYSONS CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: DANYSONS CONSTRUCTION) / JWU CONSTRUCTION AND SUPPLY,5323,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (SIXTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,45080000,45080000,2022-07-22,02/17/2022,flood_control,construction-of-brgy-carabatan-grande-flood-control-structure-cauayan-isabela-22bh0056
8c0fe0fd-956c-4766-af9d-9822b00abdb6,2023,Region II,ISABELA,QUIRINO (ISABELA),Isabela 2nd District Engineering Office,P00726419LZ,"Construction of Siffu River Flood Control Project (Barangay San Isidro Section), Sta. 0+000 - Sta. 0+600, Barangay San Isidro, Quirino, Isabela,",P00726419LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Siffu River Flood Control Project (Barangay San Isidro Section), Sta. 0+000 - Sta. 0+600, Barangay San Isidro, Quirino, Isabela,",,Construction of Flood Mitigation Structure,Flood Control Structures,121.791759,17.145855,23BF0048,47929460,48249880.15,1702425600000,2023,MAR-DEB CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY: MAR-DEB CONSTRUCTION & DEVELOPMENT),5324,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (FIFTH LEGISLATIVE DISTRICT),Isabela 2nd District Engineering Office,47929460,48249880.15,2023-12-12,03/20/2023,flood_control,construction-of-siffu-river-flood-control-project-barangay-san-isidro-section-sta-0000---sta-0600-barangay-san-isidro-quirino-isabela-23bf0048
2ee4a997-8cf0-4f5c-9fdb-581c7760bc56,2024,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00821198LZ,"Construction of Flood Mitigation Structure along Cagayan River, Napaccu Section, Reina Mercedes, Isabela",P00821198LZ-CW1,"Construction of Revetment - Construction of Flood Mitigation Structure along Cagayan River, Napaccu Section, Reina Mercedes, Isabela",,Construction of Revetment,Flood Control Structures,121.7921639,16.9745361,24BG0009,144749996.4,144689532.5,1741478400000,2024,ROAD EDGE TRADING & DEVELOPMENT SERVICES / HIGH ROAD CONSTRUCTION SERVICES,5325,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,144749996.41,144689532.48,2024-07-15,03/27/2024,flood_control,construction-of-flood-mitigation-structure-along-cagayan-river-napaccu-section-reina-mercedes-isabela-24bg0009
7593bc7f-7d05-46cb-b7be-e208372cbb56,2024,Region II,CAGAYAN,BAGGAO (CAGAYAN),Cagayan 1st District Engineering Office,P00823336LZ,"Construction of Flood Control, Asassi, Baggao, Cagayan",P00823336LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control, Asassi, Baggao, Cagayan",,Construction of Flood Mitigation Structure,Flood Control Structures,121.79306,17.90444,24BB0083,48250000,48239325.19,1730851200000,2024,TJMT CONSTRUCTION,5326,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,CAGAYAN (FIRST LEGISLATIVE DISTRICT),Cagayan 1st District Engineering Office,48250000,48239325.19,2024-12-02,02/22/2024,flood_control,construction-of-flood-control-asassi-baggao-cagayan-24bb0083
02b04eaa-3332-4b34-b26a-98ecce1fefcc,2022,Region II,ISABELA,SAN AGUSTIN (ISABELA),Isabela 4th District Engineering Office,P00631136LZ,"Construction of Brgy. Panang Flood Control Structure, Sta. 0 + 400 - Sta. 0 + 795, San Agustin, Isabela",P00631136LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Brgy. Panang Flood Control Structure, Sta. 0 + 400 - Sta. 0 + 795, San Agustin, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.793302,16.533771,22BH0114,44100000,44099748.06,1664064000000,2022,MA TESORO CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),5327,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (FOURTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,44100000,44099748.06,2022-09-26,04/01/2022,flood_control,construction-of-brgy-panang-flood-control-structure-sta-0-400---sta-0-795-san-agustin-isabela-22bh0114
b885fe33-0a90-4e31-8505-b73e9364c280,2023,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00726430LZ,"Rehabilitation of Cagayan River Control, Barangay Labinab, Naguillian, Pequeno, Sta. 0+286 - Sta 0+688, Reina Mercedes, Isabela",P00726430LZ-CW1,"Rehabilitation / Major Repair of Flood Control Structure - Rehabilitation of Cagayan River Control, Barangay Labinab, Naguillian, Pequeno, Sta. 0+286 - Sta 0+688, Reina Mercedes, Isabela",,Rehabilitation / Major Repair of Flood Control Structure,Flood Control Structures,121.793778,16.975474,23BG0036,43136440.76,43116440.23,1697846400000,2023,ROAD EDGE TRADING & DEVELOPMENT SERVICES,5328,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,43136440.76,43116440.23,2023-06-07,03/15/2023,flood_control,rehabilitation-of-cagayan-river-control-barangay-labinab-naguillian-pequeno-sta-0286---sta-0688-reina-mercedes-isabela-23bg0036
0bf2e835-263e-4153-8f5b-63ac45b7b39c,2023,Region II,CAGAYAN,GATTARAN (CAGAYAN),Cagayan 1st District Engineering Office,P00726878LZ,"Rehabilitation of Flood Control Structure, Baraccaoit, Gattaran, Cagayan Package II - Sta. 0+293 - Sta. 0+777",P00726878LZ-CW1,"Rehabilitation / Major Repair of Flood Control Structure - Rehabilitation of Flood Control Structure, Baraccaoit, Gattaran, Cagayan Package II - Sta. 0+293 - Sta. 0+777",,Rehabilitation / Major Repair of Flood Control Structure,Flood Control Structures,121.794167,18.051944,23BB0149,72375000,72355000,1713657600000,2024,TJMT CONSTRUCTION / TIKA CONSTRUCTION INC.,5329,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,CAGAYAN (FIRST LEGISLATIVE DISTRICT),Cagayan 1st District Engineering Office,72375000,72355000,2024-02-16,06/08/2023,flood_control,rehabilitation-of-flood-control-structure-baraccaoit-gattaran-cagayan-package-ii---sta-0293---sta-0777-23bb0149
a3b5f351-4248-4517-b0aa-1f3a9dead203,2023,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00726690LZ,"Construction of Cagayan River Flood Control Project, Barangay Nappacu Pequeño, Reina Mercedes, Isabela",P00726690LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Cagayan River Flood Control Project, Barangay Nappacu Pequeño, Reina Mercedes, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.79552,16.976425,23BG0035,44099998.63,43439626.45,1697328000000,2023,A. DE GUIA CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: A. DE GUIA CONSTRUCTION),5330,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,44099998.63,43439626.45,2023-04-30,03/08/2023,flood_control,construction-of-cagayan-river-flood-control-project-barangay-nappacu-pequeo-reina-mercedes-isabela-23bg0035
f14203c4-957b-48d8-9fb6-58f200c2f77c,2022,Region II,ISABELA,SANTO TOMAS (ISABELA),Isabela 1st District Engineering Office,P00621056LZ,"Construction of Flood Mitigation Structure along Cagayan River (Sta. 0+000 - Sta. 0+150), Bagutari, Sto. Tomas, Isabela",P00621056LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Cagayan River (Sta. 0+000 - Sta. 0+150), Bagutari, Sto. Tomas, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.796394,17.381933,22BE0007,44100000,44072412.5,1675468800000,2023,DRAGON TWELVE BUILDERS & CONSTRUCTION SUPPLY,5331,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (FIRST LEGISLATIVE DISTRICT),Isabela 1st District Engineering Office,44100000,44072412.5,2023-02-05,05/18/2022,flood_control,construction-of-flood-mitigation-structure-along-cagayan-river-sta-0000---sta-0150-bagutari-sto-tomas-isabela-22be0007
4998a0e8-8a5d-49eb-a60f-02968c93ae3c,2023,Region II,CAGAYAN,GATTARAN (CAGAYAN),Cagayan 1st District Engineering Office,P00726879LZ,"Rehabilitation of Flood Control Structure, Baraccaoit, Gattaran, Cagayan Package III - Sta. 0+777 - Sta. 1+253",P00726879LZ-CW1,"Rehabilitation / Major Repair of Flood Control Structure - Rehabilitation of Flood Control Structure, Baraccaoit, Gattaran, Cagayan Package III - Sta. 0+777 - Sta. 1+253",,Rehabilitation / Major Repair of Flood Control Structure,Flood Control Structures,121.796461,18.052945,23BB0156,72375000,72353000,1713657600000,2024,TJMT CONSTRUCTION,5332,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,CAGAYAN (FIRST LEGISLATIVE DISTRICT),Cagayan 1st District Engineering Office,72375000,72353000,2024-04-22,06/08/2023,flood_control,rehabilitation-of-flood-control-structure-baraccaoit-gattaran-cagayan-package-iii---sta-0777---sta-1253-23bb0156
9338d47b-8e0f-42cd-8538-54a58ee9729e,2022,Region IV-A,QUEZON,ATIMONAN (QUEZON),Quezon 4th District Engineering Office,P00637083LZ,"Construction of Slope Protection along Daang Maharlika (LZ) - K0155+350 - K0155+420, K0156+620 - K0156+660, Quezon",P00637083LZ-CW1,"Construction of Slope Protection Structure - Construction of Slope Protection along Daang Maharlika (LZ) - K0155+350 - K0155+420, K0156+620 - K0156+660, Quezon",,Construction of Slope Protection Structure,Flood Control Structures,121.7965139,14.00834444,22DL0183,49000000,49000000,1678752000000,2023,R.A. MENDIOLA CONSTRUCTION & DEVELOPER / DZEE BUILDERS AND CONSTRUCTION SUPPLY,5333,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,QUEZON (FOURTH LEGISLATIVE DISTRICT),Quezon 4th District Engineering Office,49000000,49000000,2023-03-15,05/20/2022,flood_control,construction-of-slope-protection-along-daang-maharlika-lz---k0155350---k0155420-k0156620---k0156660-quezon-22dl0183
d74d875b-4774-46f7-ad12-5d1c7a8ac272,2024,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00821208LZ,"Construction of Magat River Flood Control Project, Barangay Mallalatang Grande, Reina Mercedes, Isabela",P00821208LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Magat River Flood Control Project, Barangay Mallalatang Grande, Reina Mercedes, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.7979167,17.02515556,24BG0043,96499996.07,96398901.52,1737936000000,2024,DANYSONS CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: DANYSONS CONSTRUCTION),5334,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,96499996.07,96398901.52,2024-06-17,03/12/2024,flood_control,construction-of-magat-river-flood-control-project-barangay-mallalatang-grande-reina-mercedes-isabela-24bg0043
67cb227c-6447-46b4-863d-afe6d156328a,2024,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00845943LZ,"Construction of Magat River Flood Control Structure, Brgy. Mallalatang Grande, Reina Mercedes, Isabela (Phase III)",P00845943LZ-CW1,"Construction of Revetment - Construction of Magat River Flood Control Structure, Brgy. Mallalatang Grande, Reina Mercedes, Isabela (Phase III)",,Construction of Revetment,Flood Control Structures,121.7979444,17.02536389,24BG0062,49499999.06,49475237.33,1730160000000,2024,MAR-DEB CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY: MAR-DEB CONSTRUCTION & DEVELOPMENT),5335,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,49499999.06,49475237.33,2024-07-01,03/18/2024,flood_control,construction-of-magat-river-flood-control-structure-brgy-mallalatang-grande-reina-mercedes-isabela-phase-iii-24bg0062
386ada58-9a0c-41a0-9dcc-fa1e58d72cd5,2023,Region II,ISABELA,ANGADANAN (ISABELA),Isabela 3rd District Engineering Office,P00726705LZ,"Construction of Cagayan River Flood Control Project, Barangay Viga, Angadanan, Isabela",P00726705LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Cagayan River Flood Control Project, Barangay Viga, Angadanan, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.79809,16.809109,23BG0043,29207672.46,29062893.26,1694908800000,2023,ED1SON DEVELOPMENT & CONSTRUCTION INC. / BDA JR CONSTRUCTION / INFINITI CONSTRUCTION AND DEVELOPMENT CORPORATION,5336,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (THIRD LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,29207672.46,29062893.26,2023-09-04,02/28/2023,flood_control,construction-of-cagayan-river-flood-control-project-barangay-viga-angadanan-isabela-23bg0043
553f1ddd-cba2-49f3-a998-c2c12ca01781,2024,Region II,ISABELA,GAMU (ISABELA),Isabela 3rd District Engineering Office,P00821165LZ,"Construction of Cagayan River Flood Control Project, Barangay Furao, Gamu, Isabela",P00821165LZ-CW1,"Construction of Revetment - Construction of Cagayan River Flood Control Project, Barangay Furao, Gamu, Isabela",,Construction of Revetment,Flood Control Structures,121.7986833,17.03016667,24BG0178,96499980.52,96451855.56,1754265600000,2025,CAMBERWELL CONSTRUCTION AND SUPPLIES,5337,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,96499980.52,96451855.56,2025-03-14,09/13/2024,flood_control,construction-of-cagayan-river-flood-control-project-barangay-furao-gamu-isabela-24bg0178
e1c49aec-a0e0-4a24-8c6c-02da40af67ca,2023,Region II,ISABELA,SANTO TOMAS (ISABELA),Isabela 1st District Engineering Office,P00726684LZ,"Construction of Flood Mitigation Structure along Cagayan River-Phase II, Barangay Bagutari, Sto. Tomas, Isabela",P00726684LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Cagayan River-Phase II, Barangay Bagutari, Sto. Tomas, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.7988,17.3833,23BE0006,49000000,48993926.88,1701993600000,2023,DRAGON TWELVE BUILDERS & CONSTRUCTION SUPPLY,5338,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (FIRST LEGISLATIVE DISTRICT),Isabela 1st District Engineering Office,49000000,48993926.88,2023-08-19,03/02/2023,flood_control,construction-of-flood-mitigation-structure-along-cagayan-river-phase-ii-barangay-bagutari-sto-tomas-isabela-23be0006
578115f7-4608-442c-9bc3-d5269b6f627c,2022,Region II,ISABELA,REINA MERCEDES (ISABELA),Isabela 3rd District Engineering Office,P00620820LZ,"Construction of Cagayan River Flood Control Project, Brgy. Napaccu Grande, Reina Mercedes, Isabela",P00620820LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Cagayan River Flood Control Project, Brgy. Napaccu Grande, Reina Mercedes, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.7993583,16.97959722,22BG0053,96499998.25,95057153.07,1676419200000,2023,A. DE GUIA CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: A. DE GUIA CONSTRUCTION),5339,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (SECOND LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,96499998.25,95057153.07,2023-02-16,03/28/2022,flood_control,construction-of-cagayan-river-flood-control-project-brgy-napaccu-grande-reina-mercedes-isabela-22bg0053
dd29903b-ca38-4a9e-a17a-96e072052209,2022,Region II,ISABELA,JONES (ISABELA),Isabela 4th District Engineering Office,P00639331LZ,"Construction of Flood Control Structure at Brgy. Papan Este, Jones, Isabela",P00639331LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure at Brgy. Papan Este, Jones, Isabela",,Construction of Flood Mitigation Structure,Flood Control Structures,121.799602,16.534674,22BH0143,96500000,96500000,1673222400000,2022,MA TESORO CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),5340,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,ISABELA (FOURTH LEGISLATIVE DISTRICT),Isabela 4th District Engineering Office,96500000,96500000,2022-11-21,04/01/2022,flood_control,construction-of-flood-control-structure-at-brgy-papan-este-jones-isabela-22bh0143
eddfc2d6-dfcd-4144-ba9a-836d68c27397,2023,Region IV-A,QUEZON,PAGBILAO (QUEZON),Quezon 4th District Engineering Office,P00740651LZ,"Construction of Flood Control Structure, Amao River Bank Protection, Barangay Malicboy, Pagbilao, Quezon",P00740651LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure, Amao River Bank Protection, Barangay Malicboy, Pagbilao, Quezon",,Construction of Flood Mitigation Structure,Flood Control Structures,121.80223167,13.98236667,23DL0117,12250000,12250000,1707436800000,2024,DZEE BUILDERS AND CONSTRUCTION SUPPLY,5341,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,QUEZON (FIRST LEGISLATIVE DISTRICT),Quezon 4th District Engineering Office,12250000,12250000,2024-02-10,05/08/2023,flood_control,construction-of-flood-control-structure-amao-river-bank-protection-barangay-malicboy-pagbilao-quezon-23dl0117
b0191981-b01b-4dce-90d5-0e90bca8c0e5,2023,Region II,ISABELA,ANGADANAN (ISABELA),Isabela 3rd District Engineering Office,P00727261LZ,"Construction of Flood Control Project along Cagayan River, Villa Domingo, Angadanan, Isabela, Phase II",P00727261LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Project along Cagayan River, Villa Domingo, Angadanan, Isabela, Phase II",,Construction of Flood Mitigation Structure,Flood Control Structures,121.802466,16.818276,23BG0082,95858916.02,95828517.81,1710288000000,2023,"MAV CONSTRUCTION SUPPLY AND POWER DEVELOPMENT / C.R. DOMINGO CONSTRUCTION AND POWER DEVELOPMENT, INC. (FOR. C.R. DOMINGO CONSTRUCTION, INC.)",5342,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,ISABELA (THIRD LEGISLATIVE DISTRICT),Isabela 3rd District Engineering Office,95858916.02,95828517.81,2023-11-07,04/25/2023,flood_control,construction-of-flood-control-project-along-cagayan-river-villa-domingo-angadanan-isabela-phase-ii-23bg0082
5e088ed1-e698-406d-baab-a2fb2445d338,2023,Region IV-A,QUEZON,PADRE BURGOS (QUEZON),Quezon 3rd District Engineering Office,P00740650LZ,"Construction of Flood Control Structure along Guitung River, Barangay Sipa, Padre Burgos, Quezon",P00740650LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure along Guitung River, Barangay Sipa, Padre Burgos, Quezon",,Construction of Flood Mitigation Structure,Flood Control Structures,121.803636,13.9722,23DM0082,12249981.54,12250000,1693267200000,2023,TONWAY BUILDERS AND SUPPLY,5343,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,QUEZON (THIRD LEGISLATIVE DISTRICT),Quezon 3rd District Engineering Office,12249981.54,12250000,2023-07-24,05/03/2023,flood_control,construction-of-flood-control-structure-along-guitung-river-barangay-sipa-padre-burgos-quezon-23dm0082
ec29a3c3-42c2-4c90-9478-2ab8c8eb7bb0,2022,Region II,CAGAYAN,BALLESTEROS (CAGAYAN),Cagayan 2nd District Engineering Office,P00631109LZ,"Construction of Seawall along the Shoreline of Ballesteros, Cagayan",P00631109LZ-CW1,"Construction of Flood Mitigation Structure - Construction of Seawall along the Shoreline of Ballesteros, Cagayan",,Construction of Flood Mitigation Structure,Flood Control Structures,121.517902,18.413751,22BC0084,49000000,49000000,1669939200000,2022,JEICCA BUILDERS / W.D. NAVARRO CONSTRUCTION CO.,5344,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,CAGAYAN (SECOND LEGISLATIVE DISTRICT),Cagayan 2nd District Engineering Office,49000000,49000000,2022-12-03,02/22/2022,flood_control,construction-of-seawall-along-the-shoreline-of-ballesteros-cagayan-22bc0084
